compound_id,smiles_raw,iupac_name,lcms_text,nan,flag_asterisk,provenance_file,provenance_sheet,provenance_row
Example 780,CC1=CC2=C/C(C(=O)N(CC3=CC=C(C(F)(F)F)C=N3)[C@@H]3CC(F)(F)C[C@H]3O)=C/C=C\2N=C1N,"2-amino-N-((lR,2R)- 4,4-difluoro-2- hy droxycy clopenty 1)-3 - methyl-N-((5- (trifluoromethy 1) -2- pyridinyl)methyl)-6- quinolinecarboxamide",481.2,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,257
Example 781,CC1=CC2=C/C(C(=O)N(CC3=CC=C(C(F)(F)F)C=N3)[C@@H]3CCOC[C@H]3F)=C\C=C\2N=C1N,"2-amino-N-((3S,4R)-3- fluorotetrahydro-2H- pyran-4-y 1)-3 -methy 1- N-((5- (trifluoromethy 1) -2- pyridinyl)methyl)-6- quinolinecarboxamide",463.2,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,258
Example 782,CO[C@@H]1CCOC[C@H]1N(CC1=CC=C(C(F)(F)F)C=N1)C(=O)C1=CC=C2/N=C(N)\C(C)=C/C2=C1,"2-amino-N-((3R,4R)-4- methoxytetrahydro-2H- pyran-3 -y 1)-3 -methy 1- N-((5- (trifluoromethy 1) -2- pyridinyl)methyl)-6- quinolinecarboxamide",475.2,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,259
Example 783,nan,nan,nan,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,260
Example 784,CC1=CC2=C/C(C(=O)N(CC3=NC=CC=C3Cl)[C@H](C)C3=NC=CC=N3)=C(F)\C=C\2N=C1N,2-amino-N-((3 -chloro- 2-pyridinyl)methy 1)-7- fluoro -3 -methy 1-N - ((lR)-l-(2- pyrimidinyl)ethy 1)-6- quinolinecarboxamide,451.2,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,261
Example 785,COC1=CC=C(CN(C(=O)C2=C\C=C3\N=C(N)C(C)=C\C3=C\2)[C@H](C)C2=NN(C)C=N2)N=N1,"(R) -2 -amino -N- ((6 - methoxy py ridazin-3 - yl)methyl)-3-methyl-N- (l-(l-methyl-lH-l,2,4- triazol-3- yl)ethyl)quinoline-6- carboxamide",433,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,262
Example 786,COC1=CC=C(CN(C(=O)C2=C/C=C3/N=C(N)C(C)=C/C3=C\2)[C@H](C)C2=NC=CC=N2)C=N1,(R) -2 -amino -N- ((6 - methoxypy ridin-3 - yl)methyl)-3-methyl-N- (l-(pyrimidin-2- yl)ethyl)quinoline-6- carboxamide,429,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,263
Example 787,C[C@H](C1=CSC=N1)N(CC1=CC=C(C(F)(F)F)N=N1)C(=O)C1=CC2=C(N=C1)N=C(N)C(Br)=C2,"(R)-7-amino-6-bromo- N-(l-(thiazol-4- yl)ethyl)-N-((6- (trifluoromethyl)pyrida zin-3-yl)memthyl)-l,8- naphthyridine-3- carboxamide",538/540,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,264
Example 788,CC[C@H](C1=NCCC=N1)N(CC1=NC=C(C(F)(F)F)C=C1)C(=O)C1=CC2=C(N=C1)/N=C(N)\C(I)=C/2,"(R)-7-amino-6-iodo-N- (l-(pyrimidin-2- yl)propyl)-N-((5- (trifluoromethyl)pyridi n-2-yl)methyl)-l,8- naphthyridine-3- carboxamide",594,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,265
Example 789,COC[C@@H](C)N(CC1=NN=C(OC)C=C1)C(=O)C1=C/C2=CC(C)=C(N)N=C2/C=C\1,2-amino-N-((2R)-l-methoxy-2-propanyl)-N- ((6-methoxy-3-pyridazinyl)methyl)-3-methyl- 6-quinolinecarboxamide,396,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,279
Example 790,CC1=CC2=C/C(C(=O)N(CC3=CC=C(OCC(F)(F)F)N=N3)[C@H](C)C3=NC=CC=N3)=C/C=C\2N=C1N,"(R)-2-amino-3-methyl-N-(l-(pyrimidin-2- yl)ethyl)-N-((6-(2,2,2- trifluoroethoxy )pyridazin-3 - yl)methyl)quinoline-6-carboxamide",498.2,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,280
Example 791,CC1=CC2=C/C(C(=O)N(CC3=CC=C(OC(F)(F)F)N=N3)C(C)C3=NC=CC=N3)=C\C=C\2N=C1N,2-amino-3-methyl-N-(l-(pyrimidin-2- yl)ethyl)-N-((6-(trifluoromethoxy)pyridazin- 3-yl)methyl)quinoline-6-carboxamide,484.2,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,281
Example 792,CC1=CC2=C/C(C(=O)N(CC3=N/C=C4/C=CC=C/C4=C\3)C(C)C3=NC=CC=N3)=C\C=C\2N=C1N,2-amino-N-(isoquinolin-3-ylmethyl)-3- methyl-N-(l-(pyrimidin-2-yl)ethyl)quinoline- 6-carboxamide,449,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,282
Example 793,nan,"(R)-7-amino-6-bromo-N-(l-(pyrimidin-2- yl)ethyl)-N-((6-(2,2,2- trifluoroethoxy)pyridazin-3-yl)methyl)-l,8- naphthyridine-3 -carboxamide",563,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,283
Example 794,nan,nan,nan,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,284
Example 795,CC1=C/C2=CC(C(=O)N(CC3=CC=C(C(F)(F)F)C=N3)C(C)C3=NOC=N3)=CC=C2/N=C\1N,"N-(l-(l,2,4-oxadiazol-3-yl)ethyl)-2-amino-3- methyl-N-((5-(trifluoromethyl)pyridin-2- yl)methyl)quinoline-6-carboxamide",457.1,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,285
Example 796,CC1=NC(CN(C(=O)C2=C\C=C3\N=C(N)C(Br)=C\C3=C\2)[C@H](C)C2=NC=CC=N2)=CC=C1C#N,(R)-2-amino-3-bromo-N-((5-cyano-6- methylpyridin-2-yl)methyl)-N-(l-(pyrimidin- 2-yl)ethyl)quinoline-6-carboxamide,502/504,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,286
Example 797,CC1=C/C2=CC(C(=O)N(CC3=CC=C(C(F)(F)F)C=N3)C(C)C3=CC=NC(F)=C3)=CC=C2/N=C\1N,2-amino-N-( 1 -(2-fluoropyridin-4-y l)ethyl)-3 - methyl-N-((5-(trifluoromethyl)pyridin-2- yl)methyl)quinoline-6-carboxamide,484,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,287
Example 798,CO[C@@H]1CCCC[C@H]1N(CC1=CC=C(C(F)(F)F)C=N1)C(=O)C1=C/N=C2/N=C(N)C(Br)=C/C2=C\1,"7-amino-6-bromo-N-((lR,2R)-2- methoxycyclohexyl)-N-((5- (trifluoromethy l)py ridin-2 -y l)methy 1)-1,8- naphthyridine-3 -carboxamide",538.2/540.2,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,288
Example 799,CC1=C/C2=CC(C(=O)N(CC3=CC=C(C(F)(F)F)C=N3)[C@H](C)C3=NC(F)=CC=C3)=CC=C2/N=C\1N,(R)-2-amino-N-(l-(6-fluoropyridin-2- yl)ethyl)-3-methyl-N-((5- (trifluoromethyl)pyridin-2- yl)methyl)quinoline-6-carboxamide,484.2,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,289
Example 800,C[C@H](C1=NC(F)=CC=C1)N(CC1=CC=C(C(F)(F)F)C=N1)C(=O)C1=C/N=C2/N=C(N)C(Br)=C/C2=C\1,"(R)-7-amino-6-bromo-N-(l-(6-fluoropyridin- 2-yl)ethyl)-N-((5-(trifluoromethyl)pyridin-2- yl)methy 1)-1,8-naphthyridine-3 -carboxamide",549.2/551.2,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,290
Example 801,nan,2-amino-N-((5-(2-hydroxy-2-propanyl)-2- pyridiny l)methy 1)-3 -methyl-N-(( 1R)-1 -(2- pyrimidinyl)ethyl)-6-quinolinecarboxamide,457.3,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,291
Example 802,nan,"2-amino-3 -methyl-N-(4-(3 -oxetany l)benzy 1)- N-((lR)-l-(2-pyrimidinyl)ethyl)-6- quinolinecarboxamide, 2-amino-3-methy 1-N- (4-(3-oxetanyl)benzyl)-N-((lS)-l-(2- pyrimidinyl)ethyl)-6-quinolinecarboxamide",454.3,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,292
Example 803,CC1=CC2=C/C(C(=O)N(CC3=CC=C(C(F)(F)F)C=N3)C3CCOC[C@H]3O)=C/C=C\2N=C1N,"2-amino-N-((3R,4S)-3-hydroxytetrahydro-2H- pyran-4-yl)-3-methyl-N-((5-(trifluoromethyl)- 2-pyridinyl)methy 1)-6- quinolinecarboxamide and 2-amino-N- ((3S,4R)-3-hydroxytetrahydro-2H-pyran-4- yl)-3 -methy l-N-((5-(trifluoromethy 1)-2- pyridinyl)methyl)-6-quinolinecarboxamide",461.2,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,293
Example 804,nan,2-amino-7-chloro-N-((3-fluoro-2- pyridinyl)methyl)-3-methyl-N-((5- (trifluorome thy 1)-2 -py ridiny l)methy 1)-6- quinolinecarboxamide,503.9,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,294
Example 805,nan,2-amino-3-methyl-N-(2-methyl-l-(pyrimidin- 2-yl)propyl)-N-((5-(trifluoromethyl)pyridin-2- yl)methyl)quinoline-6-carboxamide,495.2,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,295
Example 806,CC1=C/C2=CC(C(=O)N(CC3=NC=C(C(F)(F)F)C=C3)C(C)C3=NC(C#N)=CC=C3)=CC=C2/N=C\1N,2-amino-N-(l-(6-cy anopyridin-2-yl)ethy 1)-3- methyl-N-((5-(trifluoromethyl)pyridin-2- yl)methyl)quinoline-6-carboxamide,491.2,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,296
Example 807,CC1=CC2=C\C(C(=O)N(CC3=NC=C(C#N)C(Cl)=C3)[C@H](C)C3=NC=CC=N3)=C/C=C\2N=C1N,(R)-2-amino-N-((4-chloro-5-cyanopyridin-2- yl)methyl)-3-methyl-N-(l-(pyrimidin-2- yl)ethyl)quinoline-6-carboxamide,458.1,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,297
Example 808,C[C@H](C1=NC=CC=N1)N(CC1=NN=C(C(F)(F)F)C=C1)C(=O)C1=C\N=C2\N=C(N)C(I)=C\C2=C\1,"(R)-7-amino-6-iodo-N-(l-(pyrimidin-2- yl)ethyl)-N-((6-(trifluoromethyl)pyridazin-3- yl)methyl)-l,8-naphthyridine-3-carboxamide",581,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,298
Example 809,COC[C@@H](C1CC1)N(CC1=NC=C(C(F)(F)F)C=C1)C(=O)C1=C/C2=CC(C)=C(N)N=C2/C=C\1,2-amino-N-((lR)-l-cyclopropyl- 2-methoxy ethyl)-3-methyl-N- ((5-(trifluoromethyl)-2- pyridinyl)methyl)-6- quinolinecarboxamide,459.2,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,322
Example 810,COC[C@H](C1CC1)N(CC1=NC=C(C(F)(F)F)C=C1)C(=O)C1=C/C2=CC(C)=C(N)N=C2/C=C\1,2-amino-N-((lS)-l-cyclopropyl- 2-methoxy ethyl)-3-methyl-N- ((5-(trifluoromethyl)-2- pyridinyl)methyl)-6- quinolinecarboxamide,459.2,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,323
Example 811,nan,(R)-2-amino-N-(l-(6- cyanopyridin-2-yl)ethyl)-3- methyl-N-((5- (trifluoromethyl)pyridin-2- y l)methy 1) quinoline -6 - carboxamide,491.1,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,324
Example 812,nan,"2-amino-N-((lR,2R)-2- cyanocyclopentyl)-3-methyl-N- ((5 -(trifluoromethy l)py ridin-2- y l)methy 1) quinoline -6 - carboxamide",454.1,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,325
Example 813,CC1=C/C2=CC(C(=O)N(CC3=NN=C(C(F)(F)F)C=C3)[C@@H]3CCCN4C=CN=C34)CC=C2/N=C\1N,"2-amino-3-methyl-N-((8R)- 5,6,7,8-tetrahy droimidazo [1,2- a]pyridin-8-yl)-N-((6- (trifluoromethy 1) -3 - pyridazinyl)methyl)-6- quinolinecarboxamide",482.2,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,326
Example 814,CC1=CC2=C\C(C(=O)N(CC3=NC=C(C(F)(F)F)C=C3)[C@@H]3COCC4=C3C=CC=N4)=C/C=C\2N=C1N,"(S)-2-amino-N-(5,8-dihydro-6H- pyrano [3,4-b]pyridin-5 -y 1)-3 - methyl-N-((5- (trifluoromethyl)pyridin-2- y l)methy 1) quinoline -6 - carboxamide",494.2,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,327
Example 815,CC1=C/C2=CC(C(=O)N(CC3=CC=C(C(F)(F)F)C=N3)[C@@H]3CCOC[C@H]3O)=CC=C2/N=C\1N,"2-amino-N-((3S,4R)-3- hydroxytetrahydro-2H-pyran-4- yl)-3-methyl-N-((5- (trifluoromethyl)-2- pyridinyl)methyl)-6- quinolinecarboxamide",461.2,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,328
Example 816,CC1=C/C2=CC(C(=O)N(CC3=CC=C(C(F)(F)F)C=N3)[C@@H]3CCC[C@H]3OC(F)F)=CC=C2/N=C\1N,"2-amino-N-((lR,2R)-2- (difluoromethoxy)cyclopentyl)- 3-methyl-N-((5- (trifluoromethyl)pyridin-2- y l)methy 1) quinoline -6 - carboxamide",495.2,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,329
Example 817,CC1=CC2=C/C(C(=O)N(CC3=CC=C(C(F)(F)F)C=N3)[C@H]3CCC[C@@H]3OC(F)F)=C/C=C\2N=C1N,"2-amino-N-((lS,2S)-2- (difluoromethoxy)cyclopentyl)- 3-methyl-N-((5- (trifluoromethyl)pyridin-2- y l)methy 1) quinoline -6 - carboxamide",495.2,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,330
Example 818,CC1=C/C2=CC(C(=O)N(CC3=CC=C(C(F)(F)F)C=N3)[C@H](C)C3=NOC=N3)=CC=C2/N=C\1N,"(R)-N-(l-(l,2,4-oxadiazol-3- y l)ethy 1) -2 -amino -3 -methy 1-N - ((5 -(trifluoromethy l)py ridin-2- y l)methy 1) quinoline -6 - carboxamide",457.1,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,331
Example 819,nan,2 -amino -N-((6 -chloro -3 - py ridaziny l)methy 1)-3 -methy 1-N - ((lR)-l-(2-pyrimidinyl)ethyl)-6- quinolinecarboxamide,434.2,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,332
Example 820,nan,2-amino-N-((6-cyano-2-methyl- 3-pyridinyl)methyl)-3-methyl-N- ((lR)-l-(2-pyrimidinyl)ethyl)-6- quinolinecarboxamide,438.2,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,333
Example 821,CC1=CC2=C\C(C(=O)N(CC3=NC=C(C4CC4)C=C3)[C@H](C)C3=NC=CC=N3)=C/C=C\2N=C1N,(R)-2-amino-N-((5-cyclopropylpyridin-2-yl)methyl)-3-methyl-N-(l- (pyrimidin-2-yl)ethyl)quinoline-6-carboxamide,439,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,345
Example 822,COC(=O)N1CCC(C2=CN=C(CN(C(=O)C3=C/C4=CC(C)=C(N)N=C4/C=C\3)[C@H](C)C3=NC=CC=N3)C=C2)CC1,(R)-4-(6-((2-amino-3-methyl-N-(l-(pyrimidin-2-yl)ethyl)quinoline-6- carboxamido)methyl)pyridin-3-yl)piperidine-l-carboxylate,540,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,356
Example 823,CC1=CC2=C(/C=C\C(C(=O)N(CC3=CC=C(N4CCOCC4)N=N3)[C@H](C)C3=C(F)C=CC=N3)=C/2)N=C1N,2-Amino-N-((lR)-l-(3-fluoro-2-pyridinyl)ethyl)-3-methyl-N-((6-(4- morpholinyl)-3-pyridazinyl)methyl)-6-quinolinecarboxamide,502.2,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,362
Example 824,CNC1=CC=C(CN(C(=O)C2=C/C3=C(\C=C/2)N=C(N)C(C)=C3)[C@H](C)C2=C(F)C=CC=N2)N=N1,2-Amino-N-((lR)-l-(3-fluoro-2-pyridinyl)ethyl)-3-methyl-N-((6- (methylamino)-3-pyridazinyl)methyl)-6-quinolinecarboxamide,446.1,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,363
Example 827,N#CC1=CC=C(CN(C(=O)C2=C/C=C3\N=C(N)C(Br)=C\C3=C\2)C2CCCC2C#N)N=C1,2-amino-3 -bromo-N-(2- cyanocyclopentyl)-N-((5- cyanopyridin-2-yl)methyl)quinoline- 6-carboxamide,477.1,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,523
Example 828,N#CC1(CN(CC2=CC=C(C(F)(F)F)C=N2)C(=O)C2=C/C=C3\N=C(N)C(Br)=C\C3=C\2)CC1,2-amino-3 -bromo-N-((1 - cyanocyclopropyl)methyl)-N-((5- (trifluoromethyl)pyridin-2- y l)methy 1) quinoline -6-carboxamide,506.1,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,524
Example 829,CO[C@@H]1COCC[C@H]1N(CC1=CC=C(C(F)(F)F)C=N1)C(=O)C1=C/C=C2/N=C(N)C(Br)=C/C2=C\1,"2-amino-3-bromo-N-((3S,4R)-3- methoxytetrahydro-2H-pyran-4-yl)- N-((5-(trifluoromethyl)pyridin-2- yl)methyl)quinoline-6-carboxamide",541.1,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,525
Example 830,CC1COCCC1N(CC1=CC=C(C(F)(F)F)C=N1)C(=O)C1=C/C=C2\N=C(N)C(Br)=C\C2=C\1,2-amino-3 -bromo-N-(3- methyltetrahydro-2H-pyran-4-yl)-N- ((5 -(trifluoromethyl)pyridin-2- y l)methy 1) quinoline -6-carboxamide,525.1,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,526
Example 831,CC1CCCC1N(CC1=CC=C(C(F)(F)F)C=N1)C(=O)C1=C/C=C2\N=C(N)C(Br)=C\C2=C\1,2-amino-3 -bromo-N-(2- methylcyclopentyl)-N-((5- (trifluoromethyl)pyridin-2- y l)methy 1) quinoline -6-carboxamide,509.1,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,527
Example 832,NC1=NC2=C\C=C(C(=O)N(CC3=CC=C(C(F)(F)F)C=N3)C3CCOC3C3CC3)/C=C\2C=C1Br,2-amino-3 -bromo-N-(2- cyclopropyltetrahydrofuran-3-yl)-N- ((5 -(trifluoromethy l)pyridin-2- y l)methy 1) quinoline -6-carboxamide,537.1,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,528
Example 833a,OC1CCOCC1N(C(=O)C1=CC=C2C(C=C(C(*)=N2)C)=C1)CC1N=CC(C(F)(F)F)=CC=1,"2-(Bis(4-methoxybenzyl)amino)-N-((3R,4R)-4-hydroxytetrahydro-2H-pyran-3-yl)-3- methyl-N-((5-(trifluoromethyl)pyridin-2-yl)methyl)quinoline-6-carboxamide",nan,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,533
Example 833b,O=C(N(CC1N=CC(C(F)(F)F)=CC=1)1C(OC)CCOC1)C1=CC=C2C(=C1)C=C(C(*)=N2)C,"2-(bis(4-methoxybenzyl)amino)-N-((3R,4R)-4- methoxytetrahydro-2H-pyran-3-yl)-3-methyl-N-((5-(trifluoromethyl)pyridin-2-yl)methyl)quinoline-6- carboxamide",nan,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,534
Example 833,CC1=C/C2=CC(C(=O)NCC3=CC=C(C(F)(F)F)C=N3)=CC=C2/N=C\1N.COC1CCOCC1,"2-Amino-N-((3R,4R)-4-methoxytetrahydro-2H-pyran-3-yl)-3-methyl-N-((5- (trifluoromethyl)-2-pyridinyl)methyl)-6-quinolinecarboxamide and 2-amino-N-((3S,4S)-4- methoxytetrahydro-2H-pyran-3-yl)-3-methyl-N-((5-(trifluoromethyl)-2-pyridinyl)methyl)-6-quinolinecarboxamide",475.2,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,535
Example 834,CC(C)CN(CC1=CC=C(C(F)(F)F)C=N1)C(=O)C1=C/C=C2\N=C(N)C(C3=CC=CC=C3)=C\C2=C\1,2-Amino-N-(2-methylpropyl)-3-phenyl-N-((5-(trifluoromethyl)-2- pyridinyl)methyl)-6-quinolinecarboxamide,479.2,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,536
Example 835,CC1=CC2=C/C(C(=O)N(CC3=NC=C(C(F)(F)F)C=C3)CC(C)C)=C(O)\C=C\2N=C1N,2-Amino-7-hydroxy-3-methyl-N-(2-methylpropyl)-N-((5-(trifluoromethyl)-2- pyridinyl)methyl)-6-quinolinecarboxamide,433.15,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,537
Example 836,C[C@H](C1=NC=CC=N1)N(CC1=NC=C2OCCCC2=C1)C(=O)C1=C/C=C2\N=C(N)C(I)=C\C2=C\1,"(R)-2-amino-N-((3,4-dihydro-2H-pyrano[2,3-c]pyridin-6-yl)methyl)- 3-iodo-N-(l-(pyrimidin-2-yl)ethyl)quinoline-6-carboxamide",567.2,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,538
Example 837,N#CC[C@@H](C1CC1)N(CC1=CC=C(C#N)C=N1)C(=O)C1=C/C=C2/N=C(N)C(I)=C/C2=C\1,(S)-2-amino-N-(2-cyano-l- cyclopropylethyl)-N-((5- cyanopyridin-2-yl)methyl)-3- iodoquinoline-6-carboxamide,523.2,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,539
Example 838,C[C@H](C1=NC=CC=N1)N(CC1=CC=C(C(F)(F)F)C=N1)C(=O)C1=CN=C2/N=C(N)\C(I)=C/C2=C1,"(R) -7-amino-6-iodo-N-(1- (pyrimidin-2-yl)ethyl)-N-((5- (trifluoromethyl)pyridin-2- yl)methyl)-l,8-naphthyridine-3- carboxamide",580,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,540
Example 839,C[C@H](C1=NN(C)C=N1)N(CC1=CC=C(C(F)F)C=N1)C(=O)C1=C\C=C2\N=C(N)C(I)=C\C2=C\1,"(R) -2-amino-N-((5- (difluoromethyl)pyridin-2- yl)methyl)-3-iodo-N-(l-(l- methy 1-1H-1,2,4-triazol-3- yl)ethyl)quinoline-6- carboxamide",564,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,541
Example 840,CC1=NC(CN(C(=O)C2=C/N=C3/N=C(N)C(I)=C/C3=C\2)[C@H](C)C2=NC=CC=N2)=CC=C1C#N,"(R)-7-amino-N-((5-cyano-6- methylpyridin-2-yl)methyl)-6- iodo-N-(l -(pyrimidin-2- y l)ethy 1)-1,8-naphthyridine-3 - carboxamide",550.1,nan,nan,data/bronze/artifacts/2021_raw.xlsx,Example 300~840,542
