compound_id,assay_id,cell_line,genotype,value_raw,value_num,unit,censor,assay_label,provenance_file,provenance_sheet,provenance_row,meas_kind,limit
364,assay.unknown.kras-activation-by-sos-no-gtp,,,2.17e-07,2.17e-07,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,364,IC50,
365,assay.unknown.kras-activation-by-sos-no-gtp,,,3.53e-07,3.53e-07,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,365,IC50,
366,assay.unknown.kras-activation-by-sos-no-gtp,,,1.36e-07,1.36e-07,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,366,IC50,
367,assay.unknown.kras-activation-by-sos-no-gtp,,,9.9e-08,9.9e-08,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,367,IC50,
368,assay.unknown.kras-activation-by-sos-no-gtp,,,0.08,0.08,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,368,IC50,
369,assay.unknown.kras-activation-by-sos-no-gtp,,,1.89e-07,1.89e-07,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,369,IC50,
370,assay.unknown.kras-activation-by-sos-no-gtp,,,3.83e-07,3.83e-07,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,370,IC50,
371,assay.unknown.kras-activation-by-sos-no-gtp,,,3.35e-06,3.35e-06,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,371,IC50,
372,assay.unknown.kras-activation-by-sos-no-gtp,,,0.19,0.19,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,372,IC50,
373,assay.unknown.kras-activation-by-sos-no-gtp,,,9.21e-06,9.21e-06,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,373,IC50,
374,assay.unknown.kras-activation-by-sos-no-gtp,,,8.5e-06,8.5e-06,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,374,IC50,
375,assay.unknown.kras-activation-by-sos-no-gtp,,,0.35,0.35,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,375,IC50,
376,assay.unknown.kras-activation-by-sos-no-gtp,,,1.79e-05,1.79e-05,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,376,IC50,
377,assay.unknown.kras-activation-by-sos-no-gtp,,,1.51e-05,1.51e-05,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,377,IC50,
378,assay.unknown.kras-activation-by-sos-no-gtp,,,1.45e-06,1.45e-06,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,378,IC50,
379,assay.unknown.kras-activation-by-sos-no-gtp,,,1.83e-06,1.83e-06,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,379,IC50,
380,assay.unknown.kras-activation-by-sos-no-gtp,,,2.74e-06,2.74e-06,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,380,IC50,
381,assay.unknown.kras-activation-by-sos-no-gtp,,,2.33e-06,2.33e-06,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,381,IC50,
382,assay.unknown.kras-activation-by-sos-no-gtp,,,7.48e-07,7.48e-07,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,382,IC50,
383,assay.unknown.kras-activation-by-sos-no-gtp,,,5.11e-06,5.11e-06,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,383,IC50,
384,assay.unknown.kras-activation-by-sos-no-gtp,,,8.46e-08,8.46e-08,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,384,IC50,
385,assay.unknown.kras-activation-by-sos-no-gtp,,,3.88e-07,3.88e-07,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,385,IC50,
386,assay.unknown.kras-activation-by-sos-no-gtp,,,1.01e-05,1.01e-05,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,386,IC50,
387,assay.unknown.kras-activation-by-sos-no-gtp,,,8.32e-06,8.32e-06,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,387,IC50,
388,assay.unknown.kras-activation-by-sos-no-gtp,,,7.57e-07,7.57e-07,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,388,IC50,
389,assay.unknown.kras-activation-by-sos-no-gtp,,,1.89e-05,1.89e-05,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,389,IC50,
390,assay.unknown.kras-activation-by-sos-no-gtp,,,1.29e-05,1.29e-05,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,390,IC50,
391,assay.unknown.kras-activation-by-sos-no-gtp,,,3.79e-08,3.79e-08,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,391,IC50,
392,assay.unknown.kras-activation-by-sos-no-gtp,,,1.52e-06,1.52e-06,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,392,IC50,
393,assay.unknown.kras-activation-by-sos-no-gtp,,,1.04e-06,1.04e-06,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,393,IC50,
394,assay.unknown.kras-activation-by-sos-no-gtp,,,2.29e-06,2.29e-06,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,394,IC50,
395,assay.unknown.kras-activation-by-sos-no-gtp,,,1.02e-06,1.02e-06,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,395,IC50,
396,assay.unknown.kras-activation-by-sos-no-gtp,,,3.13e-06,3.13e-06,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,396,IC50,
397,assay.unknown.kras-activation-by-sos-no-gtp,,,2.49e-07,2.49e-07,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,397,IC50,
398,assay.unknown.kras-activation-by-sos-no-gtp,,,7.21e-08,7.21e-08,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,398,IC50,
399,assay.unknown.kras-activation-by-sos-no-gtp,,,2.96e-07,2.96e-07,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,399,IC50,
400,assay.unknown.kras-activation-by-sos-no-gtp,,,7.68e-08,7.68e-08,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,400,IC50,
401,assay.unknown.kras-activation-by-sos-no-gtp,,,8.23e-08,8.23e-08,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,401,IC50,
402,assay.unknown.kras-activation-by-sos-no-gtp,,,9.81e-08,9.81e-08,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,402,IC50,
403,assay.unknown.kras-activation-by-sos-no-gtp,,,6.32e-07,6.32e-07,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,403,IC50,
404,assay.unknown.kras-activation-by-sos-no-gtp,,,9.3e-06,9.3e-06,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,404,IC50,
405,assay.unknown.kras-activation-by-sos-no-gtp,,,1.31e-06,1.31e-06,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,405,IC50,
406,assay.unknown.kras-activation-by-sos-no-gtp,,,8.55e-07,8.55e-07,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,406,IC50,
407,assay.unknown.kras-activation-by-sos-no-gtp,,,2.14e-06,2.14e-06,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,407,IC50,
408,assay.unknown.kras-activation-by-sos-no-gtp,,,1.02e-06,1.02e-06,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,408,IC50,
409,assay.unknown.kras-activation-by-sos-no-gtp,,,3.16e-08,3.16e-08,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,409,IC50,
410,assay.unknown.kras-activation-by-sos-no-gtp,,,>2.00E-5,2e-05,M,gt,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,410,IC50,2e-05
411,assay.unknown.kras-activation-by-sos-no-gtp,,,>2.00E-5,2e-05,M,gt,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,411,IC50,2e-05
412,assay.unknown.kras-activation-by-sos-no-gtp,,,n.d.,,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,412,IC50,
413,assay.unknown.kras-activation-by-sos-no-gtp,,,2.13e-07,2.13e-07,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,413,IC50,
414,assay.unknown.kras-activation-by-sos-no-gtp,,,1.48e-06,1.48e-06,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,414,IC50,
415,assay.unknown.kras-activation-by-sos-no-gtp,,,9.42e-08,9.42e-08,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,415,IC50,
416,assay.unknown.kras-activation-by-sos-no-gtp,,,1.14e-06,1.14e-06,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,416,IC50,
417,assay.unknown.kras-activation-by-sos-no-gtp,,,3.53e-06,3.53e-06,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,417,IC50,
418,assay.unknown.kras-activation-by-sos-no-gtp,,,4.51e-08,4.51e-08,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,418,IC50,
419,assay.unknown.kras-activation-by-sos-no-gtp,,,1.43e-05,1.43e-05,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,419,IC50,
420,assay.unknown.kras-activation-by-sos-no-gtp,,,5.79e-07,5.79e-07,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,420,IC50,
421,assay.unknown.kras-activation-by-sos-no-gtp,,,n.d.,,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,421,IC50,
422,assay.unknown.kras-activation-by-sos-no-gtp,,,3.6e-06,3.6e-06,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,422,IC50,
423,assay.unknown.kras-activation-by-sos-no-gtp,,,3.03e-07,3.03e-07,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,423,IC50,
424,assay.unknown.kras-activation-by-sos-no-gtp,,,3.76e-06,3.76e-06,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,424,IC50,
425,assay.unknown.kras-activation-by-sos-no-gtp,,,1.12e-05,1.12e-05,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,425,IC50,
426,assay.unknown.kras-activation-by-sos-no-gtp,,,3.15e-08,3.15e-08,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,426,IC50,
427,assay.unknown.kras-activation-by-sos-no-gtp,,,7.39e-08,7.39e-08,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,427,IC50,
428,assay.unknown.kras-activation-by-sos-no-gtp,,,1.02e-06,1.02e-06,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,428,IC50,
429,assay.unknown.kras-activation-by-sos-no-gtp,,,5.94e-06,5.94e-06,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,429,IC50,
430,assay.unknown.kras-activation-by-sos-no-gtp,,,5.84e-07,5.84e-07,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,430,IC50,
431,assay.unknown.kras-activation-by-sos-no-gtp,,,3.02e-07,3.02e-07,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,431,IC50,
432,assay.unknown.kras-activation-by-sos-no-gtp,,,>2.00E-5,2e-05,M,gt,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,432,IC50,2e-05
433,assay.unknown.kras-activation-by-sos-no-gtp,,,7.69e-08,7.69e-08,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,433,IC50,
434,assay.unknown.kras-activation-by-sos-no-gtp,,,2.81e-06,2.81e-06,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,434,IC50,
435,assay.unknown.kras-activation-by-sos-no-gtp,,,6.86e-08,6.86e-08,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,435,IC50,
436,assay.unknown.kras-activation-by-sos-no-gtp,,,1.77e-06,1.77e-06,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,436,IC50,
437,assay.unknown.kras-activation-by-sos-no-gtp,,,1.6e-07,1.6e-07,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,437,IC50,
438,assay.unknown.kras-activation-by-sos-no-gtp,,,1.16e-07,1.16e-07,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,438,IC50,
439,assay.unknown.kras-activation-by-sos-no-gtp,,,2.29e-07,2.29e-07,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,439,IC50,
440,assay.unknown.kras-activation-by-sos-no-gtp,,,9.21e-07,9.21e-07,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,440,IC50,
441,assay.unknown.kras-activation-by-sos-no-gtp,,,1.51e-05,1.51e-05,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,441,IC50,
442,assay.unknown.kras-activation-by-sos-no-gtp,,,4.51e-08,4.51e-08,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,442,IC50,
443,assay.unknown.kras-activation-by-sos-no-gtp,,,6.9e-08,6.9e-08,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,443,IC50,
444,assay.unknown.kras-activation-by-sos-no-gtp,,,>2.00E-5,2e-05,M,gt,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,444,IC50,2e-05
445,assay.unknown.kras-activation-by-sos-no-gtp,,,>2.00E-5,2e-05,M,gt,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,445,IC50,2e-05
446,assay.unknown.kras-activation-by-sos-no-gtp,,,>2.00E-5,2e-05,M,gt,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,446,IC50,2e-05
447,assay.unknown.kras-activation-by-sos-no-gtp,,,>2.00E-5,2e-05,M,gt,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,447,IC50,2e-05
448,assay.unknown.kras-activation-by-sos-no-gtp,,,>2.00E-5,2e-05,M,gt,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,448,IC50,2e-05
449,assay.unknown.kras-activation-by-sos-no-gtp,,,>2.00E-5,2e-05,M,gt,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,449,IC50,2e-05
450,assay.unknown.kras-activation-by-sos-no-gtp,,,>2.00E-5,2e-05,M,gt,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,450,IC50,2e-05
451,assay.unknown.kras-activation-by-sos-no-gtp,,,>2.00E-5,2e-05,M,gt,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,451,IC50,2e-05
452,assay.unknown.kras-activation-by-sos-no-gtp,,,>2.00E-5,2e-05,M,gt,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,452,IC50,2e-05
453,assay.unknown.kras-activation-by-sos-no-gtp,,,>2.00E-5,2e-05,M,gt,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,453,IC50,2e-05
454,assay.unknown.kras-activation-by-sos-no-gtp,,,n.d.,,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,454,IC50,
455,assay.unknown.kras-activation-by-sos-no-gtp,,,7.89e-07,7.89e-07,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,455,IC50,
456,assay.unknown.kras-activation-by-sos-no-gtp,,,2.87e-07,2.87e-07,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,456,IC50,
457,assay.unknown.kras-activation-by-sos-no-gtp,,,6.38e-07,6.38e-07,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,457,IC50,
458,assay.unknown.kras-activation-by-sos-no-gtp,,,4.55e-08,4.55e-08,M,,KRAS-Activation by SOS no GTP,raw/2018_WO2018172250_raw.xlsx,Sheet1,458,IC50,
1,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,1,IC50,2e-05
2,egfr_ic50,,,1.83e-05,1.83e-05,M,,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,2,IC50,
3,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,3,IC50,2e-05
4,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,4,IC50,2e-05
5,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,5,IC50,2e-05
6,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,6,IC50,2e-05
7,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,7,IC50,2e-05
8,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,8,IC50,2e-05
9,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,9,IC50,2e-05
10,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,10,IC50,2e-05
11,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,11,IC50,2e-05
12,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,12,IC50,2e-05
13,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,13,IC50,2e-05
14,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,14,IC50,2e-05
15,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,15,IC50,2e-05
16,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,16,IC50,2e-05
17,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,17,IC50,2e-05
18,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,18,IC50,2e-05
19,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,19,IC50,2e-05
20,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,20,IC50,2e-05
21,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,21,IC50,2e-05
22,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,22,IC50,2e-05
23,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,23,IC50,2e-05
24,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,24,IC50,2e-05
25,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,25,IC50,2e-05
26,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,26,IC50,2e-05
27,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,27,IC50,2e-05
28,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,28,IC50,2e-05
29,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,29,IC50,2e-05
30,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,30,IC50,2e-05
31,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,31,IC50,2e-05
32,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,32,IC50,2e-05
33,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,33,IC50,2e-05
34,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,34,IC50,2e-05
35,egfr_ic50,,,>2.00E-5,2e-05,M,gt,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,35,IC50,2e-05
36,egfr_ic50,,,n.d.,,M,,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,36,IC50,
37,egfr_ic50,,,n.d.,,M,,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,37,IC50,
38,egfr_ic50,,,n.d.,,M,,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,38,IC50,
39,egfr_ic50,,,n.d.,,M,,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,39,IC50,
40,egfr_ic50,,,n.d.,,M,,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,40,IC50,
41,egfr_ic50,,,n.d.,,M,,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,41,IC50,
42,egfr_ic50,,,n.d.,,M,,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,42,IC50,
43,egfr_ic50,,,n.d.,,M,,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,43,IC50,
44,egfr_ic50,,,n.d.,,M,,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,44,IC50,
45,egfr_ic50,,,n.d.,,M,,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,45,IC50,
46,egfr_ic50,,,n.d.,,M,,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,46,IC50,
47,egfr_ic50,,,n.d.,,M,,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,47,IC50,
48,egfr_ic50,,,n.d.,,M,,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,48,IC50,
49,egfr_ic50,,,n.d.,,M,,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,49,IC50,
50,egfr_ic50,,,n.d.,,M,,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,50,IC50,
51,egfr_ic50,,,n.d.,,M,,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,51,IC50,
52,egfr_ic50,,,n.d.,,M,,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,52,IC50,
53,egfr_ic50,,,n.d.,,M,,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,53,IC50,
54,egfr_ic50,,,n.d.,,M,,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,54,IC50,
55,egfr_ic50,,,n.d.,,M,,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,55,IC50,
56,egfr_ic50,,,n.d.,,M,,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,56,IC50,
57,egfr_ic50,,,n.d.,,M,,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,57,IC50,
58,egfr_ic50,,,n.d.,,M,,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,58,IC50,
59,egfr_ic50,,,n.d.,,M,,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,59,IC50,
60,egfr_ic50,,,n.d.,,M,,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,60,IC50,
61,egfr_ic50,,,n.d.,,M,,EGFR kinase inhibition IC50,raw/2018_WO2018172250_raw.xlsx,Sheet1,61,IC50,
