compound_id,dataset_id,assay_id,panel_id,cell_line,smiles_canonical,inchikey,value_std,unit_std,censor,readout,matrix,provenance_file,provenance_sheet,provenance_row,std_rule_id,std_confidence,value_raw,value_num,unit,dataset_id_comp
87,2017,assay.cell.cytotoxicity.ic50.um.paad.capan-2,paad,Capan-2,O=C(c1ccccc1)c1c(S(=O)Cc2ccc(S(F)(F)(F)(F)F)cc2)[nH]c2c(F)ccc(F)c2c1=O,UPZHZHKTXTXZGJ-UHFFFAOYSA-N,2,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,87,SCL_CONC_V1,1,> 2 μM,2,μM,2017
88,2017,assay.cell.cytotoxicity.ic50.um.paad.capan-2,paad,Capan-2,Cc1cc(CS(=O)c2[nH]c3c(Cl)ccc(Cl)c3c(=O)c2C(=O)c2ccccc2)no1,NBCBQLYQDDOLPV-UHFFFAOYSA-N,2,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,88,SCL_CONC_V1,1,> 2 μM,2,μM,2017
89,2017,assay.cell.cytotoxicity.ic50.um.paad.capan-2,paad,Capan-2,COC(=O)c1ccc(CS(=O)c2[nH]c3c(Cl)ccc(Cl)c3c(=O)c2C(C)=O)o1,ROYJFRUPRMQGRM-UHFFFAOYSA-N,2,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,89,SCL_CONC_V1,1,> 2 μM,2,μM,2017
90,2017,assay.cell.cytotoxicity.ic50.um.paad.capan-2,paad,Capan-2,CC(=O)c1c(S(=O)CN2C(=O)c3ccccc3C2=O)[nH]c2c(Cl)ccc(Cl)c2c1=O,NQXKOQIAPLDMTD-UHFFFAOYSA-N,2,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,90,SCL_CONC_V1,1,> 2 μM,2,μM,2017
91,2017,assay.cell.cytotoxicity.ic50.um.paad.capan-2,paad,Capan-2,COC(=O)c1ccc(CS(=O)c2[nH]c3c(Cl)ccc(Cl)c3c(=O)c2C(C)=O)cc1,QCPHJJLGHLOPCW-UHFFFAOYSA-N,2,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,91,SCL_CONC_V1,1,> 2 μM,2,μM,2017
92,2017,assay.cell.cytotoxicity.ic50.um.paad.capan-2,paad,Capan-2,COc1cccc2[nH]c(SCc3ccc(S(F)(F)(F)(F)F)cc3)c(C(C)=O)c(=O)c12,IDNMEAJNIHPCCP-UHFFFAOYSA-N,2,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,92,SCL_CONC_V1,1,> 2 μM,2,μM,2017
93,2017,assay.cell.cytotoxicity.ic50.um.paad.capan-2,paad,Capan-2,COc1cccc2[nH]c(S(=O)Cc3ccc(S(F)(F)(F)(F)F)cc3)c(C(C)=O)c(=O)c12,VLNPRPABAFMZAM-UHFFFAOYSA-N,2,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,93,SCL_CONC_V1,1,> 2 μM,2,μM,2017
94,2017,assay.cell.cytotoxicity.ic50.um.paad.capan-2,paad,Capan-2,COc1cccc2[nH]c(S(=O)Cc3cc(C)on3)c(C(C)=O)c(=O)c12,LVURTMVSLUWDBT-UHFFFAOYSA-N,2,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,94,SCL_CONC_V1,1,> 2 μM,2,μM,2017
95,2017,assay.cell.cytotoxicity.ic50.um.paad.capan-2,paad,Capan-2,Cc1cc(CS(=O)c2[nH]c3c(Br)ccc(Cl)c3c(=O)c2C(=O)C(C)C)no1,QOERFXQQAQCWLI-UHFFFAOYSA-N,2,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,95,SCL_CONC_V1,1,> 2 μM,2,μM,2017
96,2017,assay.cell.cytotoxicity.ic50.um.paad.capan-2,paad,Capan-2,Cc1cc(CS(=O)c2[nH]c3c(Br)ccc(Cl)c3c(=O)c2C(=O)C2CC2)no1,WTNGAECHVPGCCT-UHFFFAOYSA-N,2,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,96,SCL_CONC_V1,1,> 2 μM,2,μM,2017
97,2017,assay.cell.cytotoxicity.ic50.um.paad.capan-2,paad,Capan-2,Cc1cc(CS(=O)c2[nH]c3c(Cl)ccc(Cl)c3c(=O)c2C(=O)C2CC2)no1,XCLPTYIUDADSDF-UHFFFAOYSA-N,2,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,97,SCL_CONC_V1,1,> 2 μM,2,μM,2017
98,2017,assay.cell.cytotoxicity.ic50.um.paad.capan-2,paad,Capan-2,CC(=O)c1c(S(=O)Cc2ccc(C#N)s2)[nH]c2c(Br)ccc(Cl)c2c1=O,UOCDZKVMSQYGFB-UHFFFAOYSA-N,2,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,98,SCL_CONC_V1,1,> 2 μM,2,μM,2017
99,2017,assay.cell.cytotoxicity.ic50.um.paad.capan-2,paad,Capan-2,CC(=O)c1c(S(=O)Cc2ccc(-n3cccn3)nc2)[nH]c2c(Br)ccc(Cl)c2c1=O,PBDWZOQNFHKLHS-UHFFFAOYSA-N,2,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,99,SCL_CONC_V1,1,> 2 μM,2,μM,2017
100,2017,assay.cell.cytotoxicity.ic50.um.paad.capan-2,paad,Capan-2,CC(=O)c1c(S(=O)Cc2ccc(N)nc2)[nH]c2c(Br)ccc(Cl)c2c1=O,SVIRQZYIAZAENY-UHFFFAOYSA-N,2,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,100,SCL_CONC_V1,1,> 2 μM,2,μM,2017
101,2017,assay.cell.cytotoxicity.ic50.um.paad.capan-2,paad,Capan-2,O=C(c1c(S(=O)Cc2ccc(SC(F)(F)F)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O)C1CC1,RVXLJHZULCGAFJ-UHFFFAOYSA-N,2,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,101,SCL_CONC_V1,1,> 2 μM,2,μM,2017
102,2017,assay.cell.cytotoxicity.ic50.um.paad.capan-2,paad,Capan-2,CC(=O)c1c(S(=O)Cc2ccc(C(F)(F)F)nc2C)[nH]c2c(Br)ccc(Cl)c2c1=O,ZWJYLQUSWYBCHX-UHFFFAOYSA-N,2,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,102,SCL_CONC_V1,1,> 2 μM,2,μM,2017
103,2017,assay.cell.cytotoxicity.ic50.um.paad.capan-2,paad,Capan-2,CC(=O)c1c(S(=O)Cc2ccc(NS(C)(=O)=O)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O,FKWDYGCLIDHREE-UHFFFAOYSA-N,2,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,103,SCL_CONC_V1,1,> 2 μM,2,μM,2017
104,2017,assay.cell.cytotoxicity.ic50.um.paad.capan-2,paad,Capan-2,CC(=O)c1c(S(=O)Cc2ccc(Cl)nc2)[nH]c2c(Br)ccc(Cl)c2c1=O,LVYPBFIEOHKJIP-UHFFFAOYSA-N,2,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,104,SCL_CONC_V1,1,> 2 μM,2,μM,2017
105,2017,assay.cell.cytotoxicity.ic50.um.paad.capan-2,paad,Capan-2,COCCNc1ccc(CS(=O)c2[nH]c3c(Br)ccc(Cl)c3c(=O)c2C(C)=O)cn1,NREUPYVBGDNNJT-UHFFFAOYSA-N,2,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,105,SCL_CONC_V1,1,> 2 μM,2,μM,2017
106,2017,assay.cell.cytotoxicity.ic50.um.paad.capan-2,paad,Capan-2,CC(=O)c1c(S(=O)Cc2nonc2C)[nH]c2c(Br)ccc(Cl)c2c1=O,YDBYDDATSVBJQC-UHFFFAOYSA-N,2,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,106,SCL_CONC_V1,1,> 2 μM,2,μM,2017
107,2017,assay.cell.cytotoxicity.ic50.um.paad.capan-2,paad,Capan-2,CC(=O)c1c(S(=O)Cc2cnc3[nH]ccc3c2)[nH]c2c(Br)ccc(Cl)c2c1=O,RYCMHMJVBBLSEI-UHFFFAOYSA-N,2,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,107,SCL_CONC_V1,1,> 2 μM,2,μM,2017
1,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(S(C)=O)[nH]c2c(Br)ccc(Cl)c2c1=O,JPEKBABCIRLYLZ-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,1,SCL_CONC_V1,1,> 10 μM,10,μM,2017
2,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CSc1[nH]c2c(Br)ccc(Cl)c2c(=O)c1C(C)=O,GFFLOAANRKOHTP-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,2,SCL_CONC_V1,1,> 10 μM,10,μM,2017
3,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(SCc2ccccc2)[nH]c2c(Br)ccc(Cl)c2c1=O,MHEXFMXBGSLBGQ-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,3,SCL_CONC_V1,1,> 10 μM,10,μM,2017
4,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(S(=O)Cc2ccccc2)[nH]c2c(Br)ccc(Cl)c2c1=O,NBHDQZYSCSOIIP-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,4,SCL_CONC_V1,1,> 10 μM,10,μM,2017
5,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CSc1c(C(C)=O)c(=O)c2c(Cl)ccc(Br)c2n1C,DRGOWQXNBSWIAF-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,5,SCL_CONC_V1,1,> 10 μM,10,μM,2017
6,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(S(C)=O)[nH]c2c(Cl)ccc(Cl)c2c1=O,SERSRDLVZGBTKV-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,6,SCL_CONC_V1,1,> 10 μM,10,μM,2017
7,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CSc1c(C(C)=O)c(=O)c2cc(F)ccc2n1C,MQOOPVNFHSLPJT-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,7,SCL_CONC_V1,1,> 10 μM,10,μM,2017
8,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CSc1[nH]c2ccc(F)cc2c(=O)c1C(C)=O,WABVMQUUKSSSHI-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,8,SCL_CONC_V1,1,> 10 μM,10,μM,2017
9,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(S(C)=O)n(C(=O)c2ccc(Br)cc2)c2c(Br)ccc(Cl)c2c1=O,UEAAZHCXFUIEHZ-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,9,SCL_CONC_V1,1,> 10 μM,10,μM,2017
10,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(SCc2ccc(Cl)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O,TYOAUVCFTNRTIR-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,10,SCL_CONC_V1,1,> 10 μM,10,μM,2017
11,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(S(=O)Cc2ccc(Cl)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O,YJWGJSZPOCJWEQ-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,11,SCL_CONC_V1,1,> 10 μM,10,μM,2017
12,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(Sc2ccccc2)[nH]c2c(Br)ccc(Cl)c2c1=O,JDNHDPJJASOQKY-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,12,SCL_CONC_V1,1,> 10 μM,10,μM,2017
13,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(S(=O)c2ccccc2)[nH]c2c(Br)ccc(Cl)c2c1=O,LLLSOJCJQOZLRX-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,13,SCL_CONC_V1,1,> 10 μM,10,μM,2017
14,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,COc1ccccc1Sc1[nH]c2c(Br)ccc(Cl)c2c(=O)c1C(C)=O,BINHKEFTVZTUTO-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,14,SCL_CONC_V1,1,> 10 μM,10,μM,2017
15,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,COc1ccccc1S(=O)c1[nH]c2c(Br)ccc(Cl)c2c(=O)c1C(C)=O,GQPAFIMQWXKQHW-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,15,SCL_CONC_V1,1,> 10 μM,10,μM,2017
16,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(Sc2ccc(Br)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O,YELVEPXKCUUJAY-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,16,SCL_CONC_V1,1,> 10 μM,10,μM,2017
17,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(S(=O)c2ccc(Br)cc2)[nH]c2c(Br)ccc(Cl)c2c1=O,ZJIRZMMDNCFZNT-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,17,SCL_CONC_V1,1,> 10 μM,10,μM,2017
18,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CSc1c(C(C)=O)c(=O)c2c(Cl)ccc(Br)c2n1C(C)=O,HRJHPOAOJMPMRP-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,18,SCL_CONC_V1,1,> 10 μM,10,μM,2017
19,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(S(C)=O)n(C(C)=O)c2c(Br)ccc(Cl)c2c1=O,KYKYAMLHRBBNLM-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,19,SCL_CONC_V1,1,> 10 μM,10,μM,2017
20,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(S(=O)Cc2ccccc2)n(C(=O)c2ccc(Br)cc2)c2c(Br)ccc(Cl)c2c1=O,GZKLRDKEMAZHDO-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,20,SCL_CONC_V1,1,> 10 μM,10,μM,2017
21,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(S(C)(=O)=O)n(C(=O)c2ccc(Br)cc2)c2c(Br)ccc(Cl)c2c1=O,LROGNEVHSXJTME-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,21,SCL_CONC_V1,1,> 10 μM,10,μM,2017
22,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(S(C)=O)n(Cc2ccc(F)c(Cl)c2)c2c(Br)ccc(Cl)c2c1=O,FHWFBAFFPQZJCP-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,22,SCL_CONC_V1,1,> 10 μM,10,μM,2017
23,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(SCc2ccccc2)n(C(=O)c2ccc(Br)cc2)c2c(Br)ccc(Cl)c2c1=O,KGJPHFGTDXFDPH-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,23,SCL_CONC_V1,1,> 10 μM,10,μM,2017
24,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(SC(C)C)[nH]c2c(Br)ccc(Cl)c2c1=O,WVIIGRTXOZBDFE-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,24,SCL_CONC_V1,1,> 10 μM,10,μM,2017
25,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(S(=O)C(C)C)[nH]c2c(Br)ccc(Cl)c2c1=O,YWXSSNSHLNZGNS-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,25,SCL_CONC_V1,1,> 10 μM,10,μM,2017
26,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(S(=O)C(C)c2ccccc2)[nH]c2c(Br)ccc(Cl)c2c1=O,UTAKUHZFECUQRA-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,26,SCL_CONC_V1,1,> 10 μM,10,μM,2017
27,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(SCc2cccc(C#N)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,QCDYFQQAHDVPFR-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,27,SCL_CONC_V1,1,> 10 μM,10,μM,2017
28,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(S(=O)Cc2cccc(C#N)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,RZSPUVOOSCYMBI-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,28,SCL_CONC_V1,1,> 10 μM,10,μM,2017
29,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(S(=O)Cc2ccc(F)cc2F)[nH]c2c(Br)ccc(Cl)c2c1=O,DCYWPDFLCPAYHM-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,29,SCL_CONC_V1,1,> 10 μM,10,μM,2017
30,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(SCc2ccc(F)c(Cl)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,LMYWHTDVBLKGFE-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,30,SCL_CONC_V1,1,> 10 μM,10,μM,2017
31,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(S(=O)Cc2ccc(F)c(Cl)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,WNLYEZZFHDUJRL-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,31,SCL_CONC_V1,1,> 10 μM,10,μM,2017
34,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(S(=O)(=O)Cc2ccccc2)[nH]c2c(Br)ccc(Cl)c2c1=O,NUPDLHGYKKDUTR-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,34,SCL_CONC_V1,1,> 10 μM,10,μM,2017
35,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CSc1c(C(C)=O)c(=O)c2c(Cl)ccc(Br)c2n1S(C)(=O)=O,QZUOQDVURHMTNF-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,35,SCL_CONC_V1,1,> 10 μM,10,μM,2017
36,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(S(C)=O)n(S(=O)(=O)C(F)(F)F)c2c(Br)ccc(Cl)c2c1=O,JWBFYUJKEFJNDB-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,36,SCL_CONC_V1,1,> 10 μM,10,μM,2017
37,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CSc1c(C(C)=O)c(=O)c2c(Cl)ccc(Br)c2n1S(=O)(=O)c1ccc(Cl)cc1,CIWAJLYOUVBDEU-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,37,SCL_CONC_V1,1,> 10 μM,10,μM,2017
39,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CCS(=O)(=O)n1c(S(C)=O)c(C(C)=O)c(=O)c2c(Cl)ccc(Br)c21,CYXYHIGQABVCPX-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,39,SCL_CONC_V1,1,> 10 μM,10,μM,2017
40,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CSc1c(C(C)=O)c(=O)c2c(Cl)ccc(Br)c2n1S(=O)(=O)c1ccc(C(C)(C)C)cc1,FJJRMRVVRIWOLC-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,40,SCL_CONC_V1,1,> 10 μM,10,μM,2017
41,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(S(C)(=O)=O)n(S(=O)(=O)c2ccc(C(C)(C)C)cc2)c2c(Br)ccc(Cl)c2c1=O,RELRCEWWAVDFHC-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,41,SCL_CONC_V1,1,> 10 μM,10,μM,2017
42,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(S(C)=O)n(S(=O)(=O)c2ccc(C(C)(C)C)cc2)c2c(Br)ccc(Cl)c2c1=O,FDZNKSRHZNKZNR-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,42,SCL_CONC_V1,1,> 10 μM,10,μM,2017
43,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(SCc2cc(Cl)ccc2Cl)[nH]c2c(Br)ccc(Cl)c2c1=O,JCTQDIFMDIKQHF-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,43,SCL_CONC_V1,1,> 10 μM,10,μM,2017
44,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(S(=O)Cc2cc(Cl)ccc2Cl)[nH]c2c(Br)ccc(Cl)c2c1=O,VGTBZXNYUNEAKO-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,44,SCL_CONC_V1,1,> 10 μM,10,μM,2017
45,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(SCc2cc(F)cc(F)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,WYSONGJBGAROQY-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,45,SCL_CONC_V1,1,> 10 μM,10,μM,2017
46,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(S(=O)Cc2cc(F)cc(F)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,MECRNLNRUHOJMT-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,46,SCL_CONC_V1,1,> 10 μM,10,μM,2017
47,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(SCc2cccc(I)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,QACWRDXPNXXFJS-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,47,SCL_CONC_V1,1,> 10 μM,10,μM,2017
48,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(S(=O)Cc2cccc(I)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,SDFJQWOBKBDZDT-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,48,SCL_CONC_V1,1,> 10 μM,10,μM,2017
49,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(SCc2cccc(F)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,FWKBMHJIJSCWCN-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,49,SCL_CONC_V1,1,> 10 μM,10,μM,2017
50,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(S(=O)Cc2cccc(F)c2)[nH]c2c(Br)ccc(Cl)c2c1=O,QUVGGBLPRFORMF-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,50,SCL_CONC_V1,1,> 10 μM,10,μM,2017
51,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(S(=O)Cc2cc(C)on2)[nH]c2c(Br)ccc(Cl)c2c1=O,FKYIYEQDUCUDGO-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,51,SCL_CONC_V1,1,> 10 μM,10,μM,2017
52,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(SCc2ccccc2)nc2c(Br)ccc(Cl)c2c1O,MHEXFMXBGSLBGQ-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,52,SCL_CONC_V1,1,> 10 μM,10,μM,2017
53,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(S(=O)Cc2ccccc2)nc2c(Br)ccc(Cl)c2c1O,NBHDQZYSCSOIIP-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,53,SCL_CONC_V1,1,> 10 μM,10,μM,2017
54,2017,assay.cell.cytotoxicity.ic50.um.coad.ht-29,coad,HT-29,CC(=O)c1c(S(=O)(=O)Cc2ccccc2)nc2c(Br)ccc(Cl)c2c1O,NUPDLHGYKKDUTR-UHFFFAOYSA-N,10,μM,gt,cytotoxicity,cell,raw/2017_raw.xlsx,표5~표14,54,SCL_CONC_V1,1,> 10 μM,10,μM,2017
