compound_id,assay_id,panel_id,cell_line,value_raw,value_num,unit,censor,assay_label,provenance_file,provenance_sheet,provenance_row,meas_kind,table_id,compound_name_raw
46,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,1.83 μM,1.83,μM,,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,46,IC50,table11,
47,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,47,IC50,table11,
48,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,48,IC50,table11,
49,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,49,IC50,table11,
50,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,1.77 μM,1.77,μM,,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,50,IC50,table11,
51,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,1.10 μM,1.1,μM,,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,51,IC50,table11,
52,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,52,IC50,table11,
53,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,53,IC50,table11,
54,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,54,IC50,table11,
55,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,55,IC50,table11,
56,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,1.53 μM,1.53,μM,,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,56,IC50,table11,
57,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,57,IC50,table11,
58,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,1.12 μM,1.12,μM,,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,58,IC50,table11,
59,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,1.56 μM,1.56,μM,,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,59,IC50,table11,
60,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,60,IC50,table11,
61,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,61,IC50,table11,
62,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,62,IC50,table11,
63,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,63,IC50,table11,
64,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,1.69 μM,1.69,μM,,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,64,IC50,table11,
65,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,65,IC50,table11,
66,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,66,IC50,table11,
67,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,67,IC50,table11,
68,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,1.33 μM,1.33,μM,,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,68,IC50,table11,
69,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,1.54 μM,1.54,μM,,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,69,IC50,table11,
70,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,1.63 μM,1.63,μM,,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,70,IC50,table11,
71,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,71,IC50,table11,
72,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,1.35 μM,1.35,μM,,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,72,IC50,table11,
73,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,73,IC50,table11,
74,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,74,IC50,table11,
75,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,1.32 μM,1.32,μM,,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,75,IC50,table11,
76,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,1.52 μM,1.52,μM,,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,76,IC50,table11,
77,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,1.29 μM,1.29,μM,,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,77,IC50,table11,
78,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,1.50 μM,1.5,μM,,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,78,IC50,table11,
79,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,79,IC50,table11,
80,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,80,IC50,table11,
81,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,81,IC50,table11,
82,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,82,IC50,table11,
83,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,1.03 μM,1.03,μM,,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,83,IC50,table11,
84,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,1.27 μM,1.27,μM,,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,84,IC50,table11,
85,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,85,IC50,table11,
86,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,0.89 μM,0.89,μM,,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,86,IC50,table11,
87,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,87,IC50,table11,
88,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,88,IC50,table11,
89,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,1.72 μM,1.72,μM,,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,89,IC50,table11,
90,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,90,IC50,table11,
91,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,1.41 μM,1.41,μM,,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,91,IC50,table11,
92,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,92,IC50,table11,
93,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,93,IC50,table11,
94,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,94,IC50,table11,
95,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,0.92 μM,0.92,μM,,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,95,IC50,table11,
96,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,1.58 μM,1.58,μM,,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,96,IC50,table11,
97,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,1.27 μM,1.27,μM,,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,97,IC50,table11,
98,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,1.34 μM,1.34,μM,,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,98,IC50,table11,
99,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,0.95 μM,0.95,μM,,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,99,IC50,table11,
100,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,100,IC50,table11,
101,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,1.91 μM,1.91,μM,,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,101,IC50,table11,
102,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,1.19 μM,1.19,μM,,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,102,IC50,table11,
103,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,103,IC50,table11,
104,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,1.15 μM,1.15,μM,,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,104,IC50,table11,
105,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,105,IC50,table11,
106,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,106,IC50,table11,
107,assay.cell.cytotoxicity.ic50.um.coad.rko,coad,RKO,> 2 μM,2,μM,gt,RKO,raw/2017_1020170094694_raw.xlsx,표5~표14,107,IC50,table11,
1,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,1,IC50,table11,
2,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,2,IC50,table11,
3,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,3,IC50,table11,
4,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,1.58 μM,1.58,μM,,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,4,IC50,table11,
5,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,5,IC50,table11,
6,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,6,IC50,table11,
7,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,7,IC50,table11,
8,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,8,IC50,table11,
9,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,1.75 μM,1.75,μM,,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,9,IC50,table11,
10,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,10,IC50,table11,
11,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,11,IC50,table11,
12,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,12,IC50,table11,
13,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,13,IC50,table11,
14,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,14,IC50,table11,
15,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,15,IC50,table11,
16,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,16,IC50,table11,
17,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,17,IC50,table11,
18,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,18,IC50,table11,
19,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,19,IC50,table11,
20,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,20,IC50,table11,
21,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,21,IC50,table11,
22,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,22,IC50,table11,
23,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,23,IC50,table11,
24,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,24,IC50,table11,
25,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,25,IC50,table11,
26,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,26,IC50,table11,
27,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,27,IC50,table11,
28,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,1.30 μM,1.3,μM,,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,28,IC50,table11,
29,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,1.71 μM,1.71,μM,,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,29,IC50,table11,
30,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,30,IC50,table11,
31,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,1.42 μM,1.42,μM,,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,31,IC50,table11,
32,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,32,IC50,table11,
33,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,1.65 μM,1.65,μM,,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,33,IC50,table11,
34,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,34,IC50,table11,
35,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,35,IC50,table11,
36,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,36,IC50,table11,
37,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,37,IC50,table11,
38,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,38,IC50,table11,
39,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,39,IC50,table11,
40,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,40,IC50,table11,
41,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,41,IC50,table11,
42,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,42,IC50,table11,
43,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,43,IC50,table11,
44,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,1.66 μM,1.66,μM,,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,44,IC50,table11,
45,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,45,IC50,table11,
46,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,46,IC50,table11,
47,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,47,IC50,table11,
48,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,48,IC50,table11,
49,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,49,IC50,table11,
50,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,1.99 μM,1.99,μM,,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,50,IC50,table11,
51,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,1.21 μM,1.21,μM,,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,51,IC50,table11,
52,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,52,IC50,table11,
53,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,53,IC50,table11,
54,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,54,IC50,table11,
55,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,55,IC50,table11,
56,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,1.69 μM,1.69,μM,,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,56,IC50,table11,
57,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,57,IC50,table11,
58,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,1.35 μM,1.35,μM,,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,58,IC50,table11,
59,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,1.50 μM,1.5,μM,,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,59,IC50,table11,
60,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,60,IC50,table11,
61,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,61,IC50,table11,
62,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,62,IC50,table11,
63,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,63,IC50,table11,
64,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,1.63 μM,1.63,μM,,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,64,IC50,table11,
65,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,65,IC50,table11,
66,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,66,IC50,table11,
67,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,67,IC50,table11,
68,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,1.30 μM,1.3,μM,,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,68,IC50,table11,
69,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,1.91 μM,1.91,μM,,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,69,IC50,table11,
70,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,1.54 μM,1.54,μM,,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,70,IC50,table11,
71,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,71,IC50,table11,
72,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,1.24 μM,1.24,μM,,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,72,IC50,table11,
73,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,73,IC50,table11,
74,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,2.01 μM,2.01,μM,,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,74,IC50,table11,
75,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,1.78 μM,1.78,μM,,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,75,IC50,table11,
76,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,76,IC50,table11,
77,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,1.70 μM,1.7,μM,,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,77,IC50,table11,
78,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,78,IC50,table11,
79,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,79,IC50,table11,
80,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,80,IC50,table11,
81,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,81,IC50,table11,
82,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,82,IC50,table11,
83,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,1.88 μM,1.88,μM,,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,83,IC50,table11,
84,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,1.30 μM,1.3,μM,,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,84,IC50,table11,
85,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,> 2 μM,2,μM,gt,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,85,IC50,table11,
86,assay.cell.cytotoxicity.ic50.um.coad.hct-8,coad,HCT-8,1.11 μM,1.11,μM,,HCT-8,raw/2017_1020170094694_raw.xlsx,표5~표14,86,IC50,table11,
